0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
-0.6425031314763675,-0.13968021202307848,-0.005879263085657909,0.1934281071627046,-0.10739585800337564,0.27245855414386516,0.7358479973440917,1.5022565934592444,1.1081970311832121,-0.24383014667260058,0.05097473254277896,0.5691784448707086,0.18129169620734975,-0.80883180589658,-0.28439585724131017,2.4244154931338837,-1.44662122219199,2.1434113596342845,0.02209981135233988
-0.20371050014498449,-0.2831248891671997,-0.3485276124205922,-0.15192451220563488,-0.089292418180057,-0.7584042819437662,0.4250233426854942,1.1190413293095207,-0.1540916866186542,-0.20262777620043823,-0.21407577713845635,-0.8255533834488563,0.07929119768926608,-0.15022401442448124,0.45400408281287746,0.2716296838740319,-0.09781740027173891,-0.019510987170852884,-0.4153253339478153
-1.1584895935858566,0.24086573193798025,-0.48237493824809663,0.23919904498649155,0.4272385965007567,-1.2544893798569865,0.2759992206046638,0.0004352583915260256,0.07968728603436044,-0.33670949190098354,-0.0695443515273657,-0.19017242848730526,-0.08099745022213094,-0.14266088158671397,0.6795733417087408,0.8083143840212073,-0.4783767275135505,-0.3383558929371548,-0.41092840359086735
-0.7657228368214632,-0.18662740852404566,-0.5276090905443072,0.9933450602376614,-0.1277155356014606,-0.14890487489461,-1.871447933714965,-0.5548017395592821,-1.2781654960825892,-0.6090160718954235,0.2827252523646237,0.25232221919034664,0.04202805131405017,-0.5710993452548403,-0.9568863295257771,-1.2293263913184649,0.040376866274150984,-0.24957149422608882,-0.4014402907153482
0.740630169068532,0.41745719101285506,0.9347050508473836,0.8475252204985128,0.21042428550727385,-0.9909274510301002,1.1609667006178832,0.48077454052675234,1.1183121495171915,0.27730536989479043,-0.31229819200962633,-1.3975866640606933,0.18272521841359615,1.0785589555793862,0.1853469146083156,-0.05887263782179117,0.1845489784995311,0.34217767144698424,-0.3606645470893365
1.2497138022534793,-0.8245611896397601,-1.7076297006957166,2.599414467039443,0.11377195643963302,-0.6151343853678839,0.2813078863102812,-0.047739755383255984,-0.6687472743519887,-0.33863100827203996,-0.1888772261243035,0.10789533458443606,0.5928090460316102,1.2035311524135122,-0.42899476689198585,-0.45431468734395314,0.13093916305785377,-0.7531877966805266,0.34376997957116096
1.02259389446795,0.2734235436251399,-0.24885052212587566,-0.2554456404546577,-0.09041197226695097,-0.9210534658779745,-0.31294962416040656,-0.22599946067210422,0.3730481659898529,0.1323370499607104,-0.07578020708338921,0.5635300096745287,-0.18299643542937807,0.038709085276297725,0.24678920396176682,-0.8458458487188496,0.008254429842816205,0.4881498544163259,-0.3320150745530127
-1.7049074295517093,0.027402273502855026,0.46487322671315884,0.7192727502054088,0.030896379187256066,0.41044029348545275,1.331740247706137,0.2323328451465495,0.16191859086882035,0.12925921867238654,-0.1262376889351466,0.012670403600136536,0.07562211090707537,-0.056815144014949116,-0.9928010740175092,0.11277447126769478,0.39093131432277206,0.4820211342623301,-0.3365971388197268
0.4275616230884047,0.13264475490669267,0.8122129286852001,1.9888505891831298,0.1314889867530557,-0.14463292774911146,-0.31289698394003435,0.8077817587105692,0.26633053586588656,0.12717630711381356,0.010431920825218436,0.8173083813972714,-0.33744777287792854,-1.057464126906464,0.617156932773966,1.533135544189343,0.21576492294476993,0.24260801149430428,-0.42856240849610056
-0.8528710519938018,1.9249350147931679,0.9499575017591816,-1.7855743514069078,1.6681296339269573,0.5897542004184732,-0.46445415964387293,0.9587892649682961,0.2616540491392114,0.7317947678919527,0.31769839010917245,-0.8588499783805181,-0.17773722523822846,-0.004520427727127337,0.8698840864184849,-0.5225078126637327,1.2858043522964033,0.546791967336,0.015111006258664749
1.0200474240415185,-0.6949465842124215,-1.381059506490664,0.4436943505956869,0.0634539869536582,-0.347309616149997,0.5478964299977549,-1.2789931571687971,-0.334564450181348,0.047678478610152446,0.006128263954298504,0.35781336816848025,0.6595685960359442,1.1886359658299235,-0.9122294820818839,-0.6477339259432622,-0.07260088801951137,0.2658958961138758,0.8234982232528991
-0.8519661079579625,2.094599790732132,0.9706570656758825,-1.8333200896398831,1.8780919127475546,0.49479158741750057,-0.31834913176551755,0.941934357347377,0.1895094106270743,0.7614097873059104,0.322337284722843,-0.9678446517625254,-0.262542387853004,0.00948456061708342,1.0408780698198052,-0.5207607152557855,1.226328200534418,0.5091329274731214,0.015111006258664749
1.61299621961762,-0.42666347712147396,-0.4296254629367511,0.1906787814820412,-0.05330743065227879,-0.8690351802407498,1.1259213679535525,0.643412846750954,-0.17300121735787885,-0.25730478079318503,-0.17320186471417584,-0.40357268144306846,0.3586839446022156,0.8384060247077696,-0.5469898721841535,-1.296209403480867,-0.019032320762295437,-0.12416475442539239,-0.4014402907153482
-1.0238423391370226,0.1582602852579941,1.164229059651024,0.27872623347643416,0.30616665083986006,2.019668200874039,-1.4823528108456538,0.30593108587630374,2.0006320298679956,-0.7167363719965745,0.21580463373332995,0.45040891222378115,1.2108259860880963,-0.865815131076765,0.6265506986241729,-0.0028917001580314274,2.670860317912122,0.15855070731469206,2.551491853533429
1.068177819622088,-0.320309629836784,0.6494326673660156,-0.671480891960915,0.12216460574591906,0.9961010280780258,1.0201070105699188,-0.6075065517924341,1.4371327828201992,0.1421679591576123,0.2868814049069662,1.182761797458428,1.8184138464439765,-0.14590958901988207,1.9720183892335412,0.016948637514610114,1.1693006027561716,-0.047623925907003845,1.0334400769278016
0.2321568469775226,1.262650832816913,2.275847854853252,-0.6732431715415549,0.7029781030133503,2.381732444636517,2.5144801642336794,-0.19254389488377646,1.461362477222917,0.1035594504254292,0.45332652440930976,0.3936246526900265,-0.08839022616360938,-0.839934115770689,-0.28799597028504564,0.9587045493179128,-0.18792215144851449,-1.3459363454499802,-0.4476774846794636
-1.3816950922861275,-0.3127893970615989,-0.35532785122265154,-0.05712211309128656,-0.05430488294957692,-0.5292688676477525,-0.25382595691829424,1.422730249489854,-0.5876260784529784,-0.29106649600874684,-0.19320748622964748,-0.6881799624739493,0.18256780845877735,0.1781636373320297,0.15986363100005957,0.4883380744639823,-0.09144789869624133,-0.02362654467187535,-0.42458202943612666
0.7757125343649067,-0.46587142254216635,-1.1571492456748753,-0.4415789632879509,-0.14380399563732735,-0.17030060430703392,-0.3083616148465565,0.38791375876999146,0.8935108423627675,-0.2696131944577625,-0.027663820735328276,0.43216893248106886,-0.07080546820352582,0.6366280672162483,0.765668817448655,-0.19640032612186795,-0.14968463430224035,-0.27443627631373263,-0.3033193185392474
-0.9771009274254158,-0.3348019512378851,-1.1063070299500952,-0.26321995367028483,-0.04071084920646729,-0.14531460276598576,-1.3446731650253911,-0.27151893661912463,-1.1074813469774616,-0.778717443132239,-0.21948387595766264,-0.603403969863165,-0.018426085900291295,0.9381429571721276,-0.7705905520380719,1.5318206649508597,-0.18521541984322523,0.196302526073677,-0.3551105297963496
-0.6631905730398566,0.02332783750387468,-0.44729947286119853,0.0006389191289122569,-0.004421992483881052,-0.5962613300672273,0.9418432425229101,-0.11678882890436858,-0.2554550427735155,-0.07008172691924057,-0.06937934698697887,0.26074284143698356,-0.08123051438529019,1.7346915947531103,-0.25648588970590636,0.42139234717291146,-0.6534286612384635,-0.2889251637003136,-0.39445148562167304
-0.48994640320196964,-0.5205937732203427,-0.21550446299410939,0.057971356142655736,-0.044947897867019145,-0.9088467846549834,-0.14199066469452173,-1.100268274419152,-0.8341116223688652,-0.7312874658716527,-0.28451868991113666,-0.5157570666123045,0.022997594997864888,1.261495817398016,0.8514268939204858,-0.6423163732528734,0.03470778002582427,0.03568960164396226,-0.35700815237145345
1.5536066366143988,-0.45662780592027946,-0.07401200149214517,0.6324704140140501,0.017122569438042433,-0.521183019180164,-0.6026026939727456,-1.8502860543830095,0.35066983014294145,-0.34655314521262875,-0.3030556548432088,-1.2529519393627147,0.39087792547707867,0.44843669303938893,-0.495209081787453,-2.3026422633471313,-0.018354670302776425,-0.14738445249976073,-0.26272870882300187
-0.11073276176503005,-0.058913734827393816,0.3866653544228681,1.4446666736440668,-1.3516666466953835,-0.7050441901487176,-0.02826984480234207,-0.4623929248748942,0.5683861622159883,1.3991432729405437,-1.1812301063535309,1.3626921675569932,0.35389637514659733,1.1740382049813003,0.9362505578625239,0.17109088042218779,0.3505574113833396,0.6976326064295517,1.050842664445827
-0.1214447737241511,0.45522833610280683,0.7287541556052234,0.17740068759404903,0.5578717739231615,0.8542316309037079,0.32598180845708047,-0.5714512780646127,2.174995655739919,-0.3181846164356161,0.3580305305598022,0.39395927656835356,0.18829483670522545,-0.8647476265940672,0.27164049300154985,-0.2895394946598165,0.7529839548998919,-0.8632997056497221,0.9890542220613486
